"md5_email"|"V01"|"V02"|"V03"|"V04"|"V05"|"V06"|"V07"|"V08"|"V09"|"V10"|"V11"|"V12"|"V13"|"V14"|"V15"|"V16"|"V17"|"V18"|"V19"|"V20"|"V21"|"V22"|"V23"|"V24"|"V25"|"V26"|"V27"|"V28"|"V29"|"V30"|"V31"|"V32"|"V33"|"V34"|"V35"|"V36"|"V37"|"V38"|"V39"|"V40"|"V41"|"V42"|"V43"|"V44"|"V45"|"V46"|"V47"|"V48"|"V49"|"V50"|"V51"|"V52"|"V53"|"V54"|"V55"|"V56"|"V57"|"V58"|"V59"|"V60"|"Year"|"Week"
"588"|"4ee5096244e139d1d87eeaa0bef29d71"|4.2|5|1|4.2|4.2|4.2|4.2|3.4|5|5|3.4|5|3.4|5|5|5|5|5|4.2|1.8|4.2|4.2|5|4.2|3.4|3.4|5|4.2|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|4.2|5|5|3.4|4.2|5|5|3.4|4.2|4.2|5|5|4.2|5|5|3.4|5|5|5|4.2|5|2011|24
"587"|"4ee5096244e139d1d87eeaa0bef29d71"|3.4|5|1.8|4.2|4.2|3.4|3.4|3.4|4.2|5|3.4|4.2|4.2|5|4.2|5|4.2|5|5|2.6|3.4|4.2|4.2|4.2|1.8|5|4.2|4.2|3.4|5|3.4|3.4|4.2|4.2|4.2|5|3.4|5|5|5|5|4.2|5|4.2|4.2|5|5|3.4|3.4|4.2|5|4.2|5|5|4.2|5|2.6|4.2|4.2|4.2|2011|22
"584"|"5ca6ac23b6361b5f437aad006d944450"|2.6|5|1.8|1.8|5|4.2|2.6|4.2|4.2|1.8|1|2.6|4.2|5|5|5|5|4.2|3.4|1.8|1|3.4|4.2|1.8|1|5|4.2|4.2|1.8|5|4.2|3.4|4.2|4.2|1.8|5|2.6|5|4.2|5|1.8|3.4|4.2|3.4|4.2|5|5|4.2|5|5|2.6|4.2|5|5|3.4|5|4.2|4.2|3.4|5|2011|21
"585"|"4ee5096244e139d1d87eeaa0bef29d71"|1|2.6|3.4|5|3.4|4.2|4.2|1.8|4.2|5|1|1.8|3.4|3.4|4.2|5|5|3.4|3.4|1.8|1|5|5|5|1.8|2.6|4.2|3.4|1|4.2|5|5|5|5|4.2|5|5|5|5|5|5|5|1.8|5|5|1.8|5|5|5|4.2|4.2|5|5|5|5|5|5|5|5|5|2011|21
"586"|"4ee5096244e139d1d87eeaa0bef29d71"|5|5|1|5|5|1|5|1|5|5|1|5|5|5|5|5|5|5|5|1|1|5|5|5|1|5|4.2|5|1|5|5|5|5|5|1|5|1|5|5|5|1|5|5|1|5|5|5|5|5|1|5|1|5|5|5|1|5|5|5|5|2011|21
"582"|"8b1a1e0b99e3c05dd7c19b64200e56eb"|1.8|1.8|2.6|5|5|4.2|1.8|2.6|4.2|2.6|1|1.8|1.8|3.4|4.2|4.2|4.2|4.2|2.6|1.8|1.8|4.2|5|4.2|1|4.2|1.8|4.2|1|4.2|1.8|1.8|4.2|3.4|1.8|4.2|3.4|3.4|5|3.4|3.4|4.2|2.6|1.8|2.6|2.6|2.6|4.2|1.8|1|3.4|5|4.2|4.2|1.8|1.8|1.8|4.2|2.6|3.4|2011|19
"583"|"e3b93ecd2db33a7e884cbfcb1d9e7942"|3.4|5|1|4.2|4.2|3.4|3.4|1|4.2|4.2|1.8|3.4|3.4|5|5|5|4.2|4.2|2.6|1.8|2.6|4.2|4.2|4.2|2.6|4.2|3.4|3.4|1.8|4.2|4.2|2.6|5|4.2|4.2|4.2|2.6|4.2|5|4.2|4.2|2.6|3.4|4.2|5|4.2|4.2|4.2|4.2|4.2|3.4|4.2|5|5|3.4|4.2|3.4|5|3.4|5|2011|19
"580"|"0d8a8ac96f4105c25042a4c876958303"|3.4|1.8|3.4|4.2|4.2|5|2.6|1.8|5|4.2|3.4|3.4|3.4|3.4|4.2|4.2|5|4.2|3.4|1|2.6|3.4|3.4|4.2|1|3.4|5|3.4|3.4|4.2|3.4|3.4|3.4|3.4|4.2|5|3.4|2.6|3.4|2.6|3.4|2.6|3.4|2.6|3.4|3.4|3.4|2.6|4.2|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|4.2|4.2|3.4|2011|18
"581"|"6e1d09fdba2b1739ddc432bc2d82eeb7"|3.4|2.6|4.2|3.4|4.2|4.2|2.6|2.6|4.2|3.4|4.2|2.6|4.2|3.4|3.4|4.2|4.2|3.4|2.6|3.4|2.6|3.4|4.2|4.2|3.4|2.6|4.2|3.4|4.2|3.4|4.2|4.2|4.2|3.4|3.4|4.2|2.6|4.2|3.4|5|3.4|2.6|4.2|4.2|3.4|4.2|5|3.4|3.4|4.2|4.2|3.4|5|5|3.4|4.2|5|3.4|2.6|4.2|2011|18
"561"|"c0400f524fd2f839de911cde86a9a080"|2.6|3.4|2.6|4.2|3.4|3.4|4.2|3.4|3.4|2.6|2.6|3.4|3.4|2.6|4.2|3.4|3.4|3.4|3.4|1.8|4.2|4.2|3.4|3.4|2.6|4.2|3.4|4.2|3.4|3.4|4.2|4.2|3.4|3.4|4.2|3.4|3.4|4.2|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|2.6|4.2|3.4|2.6|2.6|4.2|4.2|2.6|3.4|3.4|3.4|3.4|3.4|3.4|2011|17
"562"|"24076973032a8c96faee28d4db1afcbf"|1.8|1.8|4.2|5|1|1|2.6|2.6|3.4|2.6|4.2|2.6|4.2|1.8|2.6|2.6|1|1.8|3.4|4.2|3.4|2.6|1.8|5|4.2|4.2|5|5|4.2|2.6|4.2|5|2.6|4.2|5|4.2|4.2|5|2.6|4.2|4.2|4.2|4.2|3.4|1.8|3.4|1|5|4.2|4.2|3.4|2.6|1.8|1.8|4.2|1.8|4.2|1|4.2|1.8|2011|17
"563"|"39174e6c43a686949199b32f4ed53a4c"|1|5|2.6|5|5|3.4|5|1|4.2|5|2.6|1.8|5|4.2|5|3.4|4.2|4.2|5|3.4|3.4|5|5|5|1|5|3.4|1.8|5|3.4|5|4.2|5|5|5|4.2|4.2|5|5|5|5|5|3.4|1.8|5|1.8|4.2|1|5|3.4|1|5|3.4|1|5|1|3.4|1.8|5|4.2|2011|17
"564"|"6619db6c9a03b410123f8a2f9306e152"|1.8|2.6|4.2|4.2|4.2|4.2|3.4|4.2|3.4|2.6|1.8|1.8|3.4|1.8|4.2|5|5|4.2|2.6|1|1|4.2|5|4.2|3.4|5|1.8|2.6|2.6|4.2|1.8|2.6|4.2|1.8|2.6|4.2|1.8|3.4|5|2.6|1|4.2|2.6|3.4|4.2|4.2|5|3.4|4.2|1.8|1.8|5|5|5|4.2|5|2.6|5|2.6|4.2|2011|17
"565"|"05256c730750d604e0597a8584fe95ec"|4.2|4.2|1.8|4.2|4.2|3.4|3.4|3.4|3.4|3.4|2.6|3.4|3.4|4.2|4.2|3.4|3.4|3.4|2.6|1.8|2.6|3.4|3.4|4.2|2.6|4.2|5|2.6|3.4|4.2|4.2|4.2|4.2|5|3.4|3.4|2.6|3.4|4.2|4.2|3.4|3.4|4.2|2.6|3.4|3.4|4.2|4.2|4.2|3.4|3.4|3.4|4.2|5|3.4|2.6|3.4|4.2|3.4|3.4|2011|17
"566"|"ee424640207f42ef89c632de218d12eb"|2.6|3.4|4.2|5|3.4|3.4|5|1|5|5|2.6|2.6|1.8|3.4|5|4.2|3.4|5|4.2|4.2|2.6|5|1.8|5|1|5|3.4|5|2.6|5|3.4|4.2|5|3.4|3.4|2.6|4.2|5|4.2|4.2|2.6|5|5|2.6|4.2|4.2|4.2|5|2.6|3.4|1|5|3.4|4.2|1|4.2|3.4|5|5|3.4|2011|17
"567"|"daef3a0ed20d36d66962914ccacbcb64"|3.4|4.2|1|4.2|5|3.4|3.4|1.8|3.4|5|3.4|2.6|4.2|5|3.4|3.4|5|5|2.6|2.6|1.8|2.6|5|4.2|2.6|5|4.2|2.6|2.6|4.2|1.8|1.8|4.2|4.2|3.4|4.2|2.6|5|3.4|4.2|4.2|4.2|4.2|1.8|2.6|1|4.2|2.6|2.6|5|2.6|3.4|3.4|4.2|3.4|2.6|4.2|4.2|4.2|2.6|2011|17
"568"|"0d8a8ac96f4105c25042a4c876958303"|2.6|1.8|3.4|5|2.6|5|1.8|4.2|3.4|4.2|3.4|1.8|2.6|3.4|4.2|3.4|4.2|2.6|2.6|2.6|2.6|1.8|3.4|4.2|1|3.4|1.8|4.2|2.6|3.4|2.6|2.6|4.2|2.6|4.2|4.2|1|2.6|3.4|1.8|2.6|2.6|1.8|4.2|2.6|4.2|1.8|4.2|4.2|1.8|1.8|4.2|2.6|3.4|3.4|1.8|2.6|3.4|1.8|2.6|2011|17
"569"|"a177531e0e570df82c6e1e726e6c1ed5"|2.6|1.8|3.4|4.2|4.2|3.4|1.8|3.4|5|3.4|3.4|2.6|3.4|2.6|2.6|3.4|5|5|4.2|1|3.4|3.4|5|4.2|2.6|3.4|3.4|5|3.4|4.2|4.2|2.6|3.4|4.2|3.4|5|2.6|4.2|4.2|1.8|4.2|3.4|4.2|3.4|3.4|4.2|2.6|4.2|4.2|1.8|2.6|4.2|2.6|4.2|2.6|2.6|3.4|3.4|3.4|4.2|2011|17
"570"|"21750058c4b77e3ba8df9d9cc9eb871a"|4.2|2.6|2.6|3.4|3.4|3.4|3.4|2.6|4.2|4.2|3.4|2.6|3.4|3.4|3.4|3.4|3.4|4.2|3.4|2.6|3.4|2.6|4.2|3.4|3.4|4.2|3.4|4.2|3.4|3.4|5|4.2|4.2|4.2|3.4|4.2|4.2|3.4|3.4|4.2|3.4|4.2|3.4|3.4|5|2.6|3.4|3.4|4.2|3.4|4.2|3.4|4.2|4.2|2.6|4.2|3.4|4.2|4.2|3.4|2011|17
"571"|"49c4770ff04d7c3e85cc5ba7d2c57356"|1.8|2.6|4.2|4.2|3.4|2.6|3.4|3.4|4.2|3.4|3.4|2.6|3.4|2.6|4.2|3.4|4.2|2.6|3.4|2.6|2.6|4.2|3.4|3.4|2.6|3.4|3.4|3.4|2.6|2.6|3.4|3.4|3.4|3.4|3.4|4.2|2.6|3.4|3.4|3.4|3.4|2.6|3.4|2.6|4.2|4.2|2.6|3.4|3.4|2.6|1.8|3.4|3.4|3.4|3.4|2.6|3.4|3.4|2.6|3.4|2011|17
"572"|"54b73bc8715f9671fa270ffaf6699bb9"|3.4|4.2|2.6|2.6|4.2|5|3.4|2.6|5|3.4|1.8|1.8|3.4|4.2|4.2|4.2|5|3.4|2.6|1.8|1.8|2.6|4.2|2.6|2.6|4.2|2.6|5|2.6|3.4|4.2|5|3.4|2.6|3.4|4.2|1.8|4.2|4.2|2.6|2.6|4.2|4.2|3.4|4.2|3.4|3.4|3.4|3.4|1.8|1.8|4.2|4.2|3.4|3.4|4.2|1.8|4.2|4.2|2.6|2011|17
"573"|"5c3431d923682729410e59f481acce5b"|1.8|1.8|2.6|2.6|3.4|2.6|4.2|1.8|3.4|2.6|2.6|2.6|3.4|1.8|3.4|3.4|2.6|2.6|3.4|2.6|2.6|2.6|3.4|3.4|1.8|3.4|2.6|2.6|1.8|2.6|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2011|17
"574"|"4ee5096244e139d1d87eeaa0bef29d71"|4.2|2.6|1|4.2|4.2|3.4|4.2|3.4|4.2|3.4|1|1|3.4|2.6|4.2|3.4|4.2|3.4|2.6|1|1.8|4.2|3.4|4.2|2.6|4.2|2.6|3.4|1|4.2|4.2|3.4|4.2|3.4|4.2|4.2|1|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|5|5|3.4|4.2|3.4|2.6|5|5|5|4.2|4.2|4.2|4.2|3.4|3.4|2011|17
"575"|"e0a0400a0c925296dbc6ba6cb780a63f"|2.6|3.4|4.2|4.2|3.4|3.4|5|2.6|3.4|3.4|3.4|1.8|4.2|2.6|2.6|3.4|2.6|2.6|3.4|3.4|4.2|4.2|3.4|4.2|3.4|3.4|3.4|1.8|4.2|2.6|3.4|3.4|4.2|3.4|4.2|5|1.8|4.2|4.2|4.2|1.8|1.8|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|1.8|4.2|4.2|4.2|4.2|1.8|2.6|5|2.6|3.4|2011|17
"576"|"d21df9b9d1e252bfeaab046423832f79"|1.8|2.6|1.8|5|3.4|3.4|4.2|4.2|3.4|2.6|3.4|3.4|4.2|3.4|3.4|3.4|4.2|3.4|4.2|1.8|4.2|4.2|4.2|4.2|1.8|4.2|1.8|4.2|4.2|3.4|4.2|3.4|4.2|4.2|4.2|4.2|4.2|5|5|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|3.4|3.4|4.2|4.2|4.2|3.4|3.4|4.2|3.4|5|4.2|2011|17
"577"|"a01c7e438f1f493c9650490cf1a2e484"|1.8|2.6|4.2|5|4.2|2.6|5|2.6|3.4|3.4|5|1.8|3.4|2.6|4.2|3.4|3.4|4.2|3.4|2.6|4.2|5|4.2|4.2|3.4|5|2.6|3.4|5|4.2|5|3.4|2.6|2.6|5|5|4.2|4.2|4.2|5|1.8|3.4|4.2|2.6|3.4|1.8|4.2|2.6|3.4|1|1.8|5|2.6|4.2|3.4|3.4|2.6|4.2|5|1.8|2011|17
"578"|"780decfb1e66ceca2071d1b52e72a1e8"|3.4|2.6|2.6|4.2|4.2|4.2|3.4|4.2|4.2|3.4|3.4|3.4|2.6|2.6|3.4|3.4|4.2|4.2|3.4|1.8|3.4|3.4|4.2|2.6|1|4.2|4.2|4.2|3.4|3.4|3.4|3.4|3.4|3.4|2.6|3.4|3.4|4.2|3.4|3.4|4.2|4.2|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|3.4|4.2|2011|17
"579"|"e266f74f24955893665b41a012e1ae47"|3.4|2.6|3.4|3.4|5|5|2.6|2.6|4.2|4.2|2.6|2.6|3.4|2.6|3.4|4.2|5|4.2|2.6|2.6|2.6|2.6|5|3.4|2.6|5|5|5|2.6|5|4.2|5|3.4|2.6|3.4|5|1.8|4.2|5|3.4|3.4|3.4|4.2|2.6|2.6|5|5|5|2.6|4.2|3.4|2.6|5|4.2|3.4|2.6|4.2|4.2|3.4|5|2011|17
"537"|"4ee5096244e139d1d87eeaa0bef29d71"|4.2|4.2|2.6|4.2|5|4.2|4.2|3.4|5|4.2|1|2.6|3.4|4.2|3.4|4.2|5|4.2|3.4|1.8|2.6|3.4|4.2|4.2|1|5|3.4|4.2|1.8|4.2|3.4|3.4|4.2|4.2|2.6|4.2|1.8|4.2|4.2|5|1.8|4.2|3.4|4.2|5|5|5|4.2|4.2|2.6|3.4|4.2|5|4.2|2.6|4.2|5|4.2|3.4|5|2011|16
"538"|"c3b26e63930e04bc08d32dbcf1408738"|4.2|4.2|1.8|2.6|1.8|1.8|3.4|1.8|3.4|4.2|3.4|4.2|4.2|4.2|3.4|2.6|1.8|2.6|4.2|4.2|4.2|4.2|1.8|1.8|2.6|4.2|2.6|1.8|2.6|4.2|2.6|4.2|1.8|4.2|2.6|3.4|4.2|5|4.2|4.2|4.2|4.2|4.2|3.4|1.8|1.8|1.8|1.8|5|4.2|4.2|2.6|1.8|2.6|4.2|1.8|2.6|1.8|5|1.8|2011|16
"539"|"55ef83244a674292d434ed5614748fc0"|4.2|5|1.8|4.2|4.2|3.4|4.2|4.2|4.2|4.2|2.6|4.2|3.4|4.2|4.2|4.2|4.2|4.2|3.4|1.8|3.4|4.2|4.2|4.2|2.6|4.2|3.4|4.2|2.6|4.2|4.2|3.4|4.2|4.2|3.4|4.2|3.4|4.2|4.2|4.2|2.6|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|2.6|4.2|4.2|4.2|4.2|3.4|4.2|3.4|4.2|4.2|4.2|2011|16
"540"|"2ee6dfd126f835cc83040fd18362ec24"|2.6|5|2.6|3.4|4.2|3.4|3.4|2.6|5|5|2.6|3.4|4.2|4.2|3.4|5|5|4.2|2.6|1.8|3.4|3.4|4.2|4.2|2.6|4.2|3.4|4.2|3.4|4.2|4.2|2.6|5|3.4|3.4|5|3.4|5|5|4.2|3.4|4.2|4.2|4.2|3.4|4.2|5|5|4.2|3.4|4.2|2.6|5|5|3.4|2.6|4.2|4.2|4.2|4.2|2011|16
"541"|"46464ebe281fce601e3f728025f2ac2a"|3.4|3.4|5|4.2|3.4|3.4|3.4|1.8|4.2|2.6|3.4|2.6|3.4|1.8|3.4|3.4|4.2|4.2|3.4|2.6|3.4|2.6|4.2|4.2|3.4|3.4|2.6|2.6|4.2|2.6|4.2|1.8|2.6|2.6|5|4.2|4.2|3.4|3.4|3.4|5|2.6|2.6|2.6|3.4|3.4|3.4|2.6|4.2|2.6|3.4|3.4|3.4|2.6|3.4|4.2|2.6|2.6|4.2|4.2|2011|16
"542"|"6d0ce4e9b58ecf780e95aa7b2794fb83"|3.4|2.6|3.4|4.2|4.2|3.4|5|2.6|5|4.2|2.6|3.4|3.4|4.2|4.2|4.2|4.2|4.2|4.2|1.8|4.2|3.4|4.2|4.2|1.8|3.4|4.2|3.4|4.2|4.2|2.6|3.4|4.2|3.4|5|3.4|2.6|4.2|4.2|3.4|3.4|3.4|3.4|3.4|4.2|4.2|4.2|3.4|3.4|3.4|2.6|4.2|4.2|4.2|2.6|4.2|4.2|4.2|4.2|3.4|2011|16
"543"|"0e2bef6687d8d2e0cdd2fdd93659b13d"|1.8|1.8|4.2|3.4|3.4|3.4|5|3.4|4.2|1.8|2.6|1.8|2.6|1.8|3.4|4.2|4.2|3.4|2.6|4.2|1.8|4.2|3.4|4.2|2.6|4.2|2.6|4.2|2.6|4.2|3.4|1.8|4.2|2.6|3.4|3.4|1.8|2.6|4.2|3.4|2.6|1.8|1|1.8|4.2|3.4|4.2|4.2|2.6|1.8|1.8|1.8|4.2|4.2|4.2|4.2|2.6|4.2|2.6|4.2|2011|16
"544"|"298d7d1a15d6e0f145742a15e8aa379f"|2.6|2.6|5|5|5|1.8|4.2|1|5|3.4|4.2|2.6|2.6|2.6|3.4|2.6|3.4|1.8|3.4|4.2|3.4|5|3.4|4.2|2.6|2.6|4.2|4.2|4.2|2.6|3.4|3.4|3.4|3.4|3.4|3.4|2.6|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|1|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|2011|16
"545"|"540f62c3c97a3434d1bc8426562bd7bf"|2.6|1.8|2.6|3.4|5|5|5|1|5|2.6|2.6|1.8|2.6|4.2|5|5|5|5|5|1.8|1.8|3.4|5|5|3.4|5|4.2|5|4.2|5|5|5|5|4.2|5|5|2.6|5|3.4|5|4.2|4.2|5|1|5|5|5|5|3.4|4.2|4.2|5|5|5|5|5|4.2|5|5|5|2011|16
"546"|"db539502caf70a3074ac646d21198f5a"|3.4|3.4|1|4.2|3.4|1.8|2.6|4.2|5|3.4|1.8|2.6|4.2|4.2|3.4|4.2|4.2|4.2|2.6|1.8|1|5|4.2|1.8|1.8|4.2|1.8|4.2|1.8|4.2|1|5|4.2|4.2|1.8|4.2|1|5|4.2|3.4|1|4.2|4.2|4.2|5|4.2|4.2|4.2|5|4.2|4.2|4.2|5|5|3.4|5|4.2|5|4.2|4.2|2011|16
"547"|"7caccef33b83a82a81d28418fec07c2e"|4.2|3.4|1.8|2.6|4.2|2.6|4.2|4.2|2.6|4.2|4.2|3.4|4.2|2.6|5|2.6|4.2|3.4|2.6|1.8|4.2|4.2|4.2|3.4|1.8|4.2|3.4|1.8|2.6|2.6|4.2|2.6|1.8|3.4|5|4.2|4.2|5|4.2|4.2|4.2|2.6|3.4|1.8|2.6|4.2|4.2|1.8|4.2|2.6|5|4.2|2.6|4.2|1.8|2.6|2.6|3.4|5|1.8|2011|16
"548"|"683520201749c0a8a633a41e02a4fd89"|3.4|4.2|1.8|2.6|3.4|3.4|4.2|2.6|3.4|4.2|4.2|3.4|4.2|4.2|3.4|3.4|3.4|2.6|3.4|3.4|4.2|4.2|4.2|3.4|2.6|3.4|1.8|1.8|3.4|3.4|4.2|3.4|4.2|4.2|2.6|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|3.4|4.2|4.2|4.2|3.4|3.4|4.2|4.2|4.2|3.4|3.4|3.4|4.2|4.2|3.4|2011|16
"549"|"a4d8c9c44163100efc2fee973045e4f6"|3.4|4.2|1.8|5|4.2|4.2|4.2|2.6|3.4|4.2|4.2|2.6|5|4.2|4.2|4.2|4.2|5|5|2.6|5|4.2|3.4|3.4|5|4.2|2.6|4.2|3.4|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|5|4.2|3.4|4.2|4.2|5|4.2|5|5|4.2|4.2|4.2|5|4.2|5|5|4.2|2011|16
"550"|"02599a4b4d5849ea8be54baf66e495e6"|5|5|2.6|5|5|5|2.6|2.6|5|5|5|3.4|5|3.4|3.4|5|5|5|5|1|5|3.4|5|5|1|5|5|3.4|1.8|5|3.4|5|5|5|5|5|5|5|5|5|5|5|5|3.4|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|2011|16
"551"|"35def051b2635aaf8649994dad189cba"|2.6|4.2|2.6|4.2|3.4|4.2|2.6|3.4|3.4|3.4|2.6|1.8|2.6|4.2|3.4|3.4|4.2|2.6|2.6|2.6|1.8|1.8|4.2|4.2|2.6|2.6|3.4|2.6|3.4|4.2|3.4|1.8|4.2|2.6|1.8|3.4|2.6|2.6|3.4|4.2|1.8|1.8|2.6|4.2|3.4|4.2|3.4|2.6|3.4|2.6|1.8|2.6|4.2|4.2|4.2|3.4|2.6|3.4|1.8|3.4|2011|16
"552"|"a6ae8b998dd0bcd47fe91e5a3a6da840"|4.2|5|1|3.4|4.2|4.2|4.2|3.4|3.4|4.2|3.4|3.4|4.2|5|3.4|4.2|4.2|4.2|4.2|1.8|3.4|2.6|4.2|3.4|2.6|4.2|4.2|2.6|3.4|4.2|4.2|4.2|3.4|3.4|4.2|4.2|3.4|4.2|3.4|4.2|3.4|3.4|2.6|4.2|4.2|4.2|4.2|2.6|4.2|4.2|4.2|3.4|4.2|5|3.4|3.4|4.2|3.4|3.4|4.2|2011|16
"553"|"ce8dbfb518b3bb7c98cab8033e9aefdf"|3.4|4.2|1.8|5|5|4.2|5|1.8|5|3.4|4.2|3.4|3.4|3.4|3.4|4.2|5|4.2|3.4|1|4.2|3.4|4.2|3.4|3.4|5|4.2|3.4|2.6|1.8|4.2|5|5|3.4|1.8|4.2|4.2|5|4.2|4.2|3.4|4.2|3.4|4.2|2.6|3.4|4.2|1.8|3.4|4.2|3.4|5|3.4|4.2|1.8|4.2|3.4|3.4|5|1|2011|16
"554"|"82894f1779e0859e732e9faaf8ca4ada"|2.6|4.2|2.6|5|3.4|3.4|2.6|2.6|4.2|3.4|1.8|1.8|4.2|4.2|4.2|4.2|4.2|3.4|4.2|1.8|2.6|5|2.6|1.8|1|5|2.6|2.6|4.2|4.2|2.6|3.4|5|4.2|4.2|4.2|3.4|4.2|5|5|4.2|3.4|3.4|4.2|4.2|3.4|5|4.2|4.2|3.4|2.6|4.2|5|4.2|3.4|3.4|3.4|3.4|4.2|4.2|2011|16
"555"|"9bb6d8c0d7996e631cdeb955559980bf"|2.6|1.8|4.2|4.2|2.6|3.4|4.2|2.6|5|3.4|3.4|2.6|3.4|5|4.2|4.2|3.4|3.4|3.4|2.6|2.6|2.6|2.6|4.2|1|4.2|3.4|5|2.6|4.2|2.6|4.2|4.2|5|3.4|5|1|4.2|4.2|4.2|3.4|3.4|2.6|5|3.4|3.4|2.6|5|2.6|4.2|2.6|2.6|4.2|3.4|2.6|2.6|4.2|3.4|1.8|2.6|2011|16
"556"|"8a48e6e5763171371f45fc22a1a4c89f"|1|1|1.8|4.2|5|4.2|5|4.2|4.2|3.4|4.2|4.2|5|1.8|5|4.2|5|5|5|1.8|3.4|5|4.2|5|1.8|5|4.2|1.8|5|3.4|4.2|2.6|4.2|5|3.4|5|4.2|4.2|4.2|4.2|4.2|3.4|5|4.2|4.2|3.4|4.2|5|4.2|3.4|3.4|4.2|5|4.2|4.2|3.4|3.4|4.2|4.2|3.4|2011|16
"557"|"2e115f4692973550c99b25fdaa5ff3bd"|2.6|3.4|2.6|4.2|4.2|3.4|4.2|3.4|4.2|3.4|3.4|2.6|5|3.4|4.2|3.4|4.2|4.2|4.2|1.8|2.6|4.2|2.6|4.2|2.6|3.4|3.4|3.4|3.4|4.2|4.2|4.2|4.2|4.2|4.2|5|3.4|4.2|4.2|5|5|5|3.4|4.2|4.2|3.4|4.2|2.6|4.2|4.2|3.4|5|4.2|3.4|4.2|2.6|4.2|3.4|4.2|4.2|2011|16
"558"|"d302e8b3c14bdd05de624e77016a4619"|3.4|5|2.6|4.2|4.2|4.2|3.4|3.4|5|4.2|1.8|4.2|3.4|4.2|3.4|4.2|4.2|3.4|3.4|1|1.8|4.2|4.2|3.4|1.8|3.4|4.2|3.4|1.8|3.4|3.4|3.4|3.4|3.4|2.6|3.4|1.8|3.4|5|4.2|2.6|4.2|2.6|2.6|3.4|3.4|3.4|3.4|3.4|3.4|5|3.4|4.2|4.2|2.6|3.4|4.2|3.4|3.4|4.2|2011|16
"559"|"911f7bb9a1104e21bea2b639edfbdc50"|1|1|5|5|4.2|4.2|5|4.2|4.2|1|4.2|1.8|4.2|2.6|5|4.2|5|1|2.6|2.6|5|4.2|2.6|3.4|5|3.4|2.6|1.8|5|3.4|5|1.8|5|3.4|5|4.2|4.2|5|5|1|5|1|4.2|4.2|5|5|4.2|1.8|5|3.4|3.4|5|4.2|3.4|3.4|4.2|2.6|1.8|5|3.4|2011|16
"560"|"1b53e54734c548861d0327cb7d9cce11"|2.6|3.4|1.8|4.2|3.4|2.6|5|5|4.2|4.2|3.4|3.4|3.4|2.6|3.4|2.6|3.4|4.2|3.4|2.6|4.2|2.6|4.2|4.2|1.8|3.4|3.4|4.2|3.4|2.6|3.4|3.4|3.4|3.4|4.2|3.4|1.8|4.2|3.4|1.8|1.8|1.8|2.6|4.2|2.6|3.4|2.6|1.8|3.4|1.8|3.4|4.2|1.8|2.6|2.6|4.2|3.4|1.8|3.4|1.8|2011|16
"536"|"4ee5096244e139d1d87eeaa0bef29d71"|3.4|5|1|3.4|5|5|2.6|4.2|5|3.4|5|3.4|5|5|4.2|2.6|5|4.2|4.2|1|4.2|3.4|5|3.4|1.8|4.2|3.4|3.4|5|3.4|5|4.2|3.4|5|5|4.2|5|5|2.6|3.4|5|3.4|4.2|5|2.6|3.4|5|1.8|5|3.4|2.6|4.2|4.2|4.2|3.4|4.2|3.4|3.4|5|3.4|2011|14
"531"|"0f0ec213c359072cfb5bee2a240d53c4"|2.6|3.4|1.8|4.2|4.2|3.4|4.2|3.4|4.2|4.2|3.4|2.6|4.2|3.4|3.4|4.2|4.2|4.2|4.2|1|1.8|3.4|4.2|4.2|2.6|3.4|3.4|2.6|2.6|4.2|4.2|2.6|5|3.4|4.2|5|2.6|5|5|3.4|3.4|4.2|3.4|4.2|3.4|3.4|4.2|3.4|4.2|3.4|2.6|4.2|4.2|3.4|4.2|4.2|4.2|4.2|4.2|3.4|2011|13
"532"|"ad508437d6936046b854e331c155405d"|5|4.2|1|5|4.2|2.6|5|1.8|5|5|5|5|4.2|5|5|3.4|5|5|4.2|4.2|4.2|5|3.4|2.6|2.6|4.2|4.2|3.4|4.2|4.2|4.2|4.2|5|3.4|1.8|5|5|5|4.2|1.8|3.4|5|1.8|3.4|4.2|3.4|5|2.6|4.2|3.4|1.8|5|5|4.2|4.2|3.4|4.2|5|3.4|5|2011|13
